source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[human leukocyte antigen]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	Factor Value[organism part]	Factor Value[human leukocyte antigen]
PXD019643-Sample-454	Homo sapiens	esophagus	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN03	1	organism part	run 665	proteomic profiling by mass spectrometry	data-dependent acquisition	181008_AM_AUT01-DN03_Esophagus_Tue39L243_10_DDA_3_400-1000mz_msms8_Refill.mzML	181008_AM_AUT01-DN03_Esophagus_Tue39L243_10_DDA_3_400-1000mz_msms8_Refill.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	esophagus	Human leukocyte antigen class II
PXD019643-Sample-455	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN05	1	organism part	run 666	proteomic profiling by mass spectrometry	data-dependent acquisition	160625_DK_AUT01-DN05_Thyroid_Tue39L243_20_DDA_1_400-1000mz_msms32_standard.mzML	160625_DK_AUT01-DN05_Thyroid_Tue39L243_20_DDA_1_400-1000mz_msms32_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class II
PXD019643-Sample-455	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN05	1	organism part	run 667	proteomic profiling by mass spectrometry	data-dependent acquisition	160625_DK_AUT01-DN05_Thyroid_Tue39L243_20_DDA_2_400-1000mz_msms33_standard.mzML	160625_DK_AUT01-DN05_Thyroid_Tue39L243_20_DDA_2_400-1000mz_msms33_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class II
PXD019643-Sample-455	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN05	1	organism part	run 668	proteomic profiling by mass spectrometry	data-dependent acquisition	160625_DK_AUT01-DN05_Thyroid_Tue39L243_20_DDA_3_400-1000mz_msms34_standard.mzML	160625_DK_AUT01-DN05_Thyroid_Tue39L243_20_DDA_3_400-1000mz_msms34_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class II
PXD019643-Sample-458	Homo sapiens	testis	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN14	1	organism part	run 669	proteomic profiling by mass spectrometry	data-dependent acquisition	170428_AM_AUT01-DN14_Testis_Tue39L243_10_DDA_1_400-1000mz_msms8_standard.mzML	170428_AM_AUT01-DN14_Testis_Tue39L243_10_DDA_1_400-1000mz_msms8_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	testis	Human leukocyte antigen class II
PXD019643-Sample-458	Homo sapiens	testis	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN14	1	organism part	run 670	proteomic profiling by mass spectrometry	data-dependent acquisition	170428_AM_AUT01-DN14_Testis_Tue39L243_10_DDA_2_400-1000mz_msms9_standard.mzML	170428_AM_AUT01-DN14_Testis_Tue39L243_10_DDA_2_400-1000mz_msms9_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	testis	Human leukocyte antigen class II
PXD019643-Sample-458	Homo sapiens	testis	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN14	1	organism part	run 671	proteomic profiling by mass spectrometry	data-dependent acquisition	170428_AM_AUT01-DN14_Testis_Tue39L243_10_DDA_3_400-1000mz_msms10_standard.mzML	170428_AM_AUT01-DN14_Testis_Tue39L243_10_DDA_3_400-1000mz_msms10_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	testis	Human leukocyte antigen class II
PXD019643-Sample-459	Homo sapiens	gallbladder	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN15	1	organism part	run 672	proteomic profiling by mass spectrometry	data-dependent acquisition	180111_AM_AUT01-DN15_Gallbladder_Tue39L243_10_DDA_1_400-1000mz_msms43_standard.mzML	180111_AM_AUT01-DN15_Gallbladder_Tue39L243_10_DDA_1_400-1000mz_msms43_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	gallbladder	Human leukocyte antigen class II
PXD019643-Sample-459	Homo sapiens	gallbladder	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN15	1	organism part	run 673	proteomic profiling by mass spectrometry	data-dependent acquisition	180111_AM_AUT01-DN15_Gallbladder_Tue39L243_10_DDA_2_400-1000mz_msms44_standard.mzML	180111_AM_AUT01-DN15_Gallbladder_Tue39L243_10_DDA_2_400-1000mz_msms44_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	gallbladder	Human leukocyte antigen class II
PXD019643-Sample-459	Homo sapiens	gallbladder	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN15	1	organism part	run 674	proteomic profiling by mass spectrometry	data-dependent acquisition	180111_AM_AUT01-DN15_Gallbladder_Tue39L243_10_DDA_3_400-1000mz_msms45_standard.mzML	180111_AM_AUT01-DN15_Gallbladder_Tue39L243_10_DDA_3_400-1000mz_msms45_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	gallbladder	Human leukocyte antigen class II
PXD019643-Sample-461	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN03	1	organism part	run 675	proteomic profiling by mass spectrometry	data-dependent acquisition	160331_DK_AUT01-DN03_SmallIntestine_Tue39L243_8_DDA_1_400-1000mz_msms19_postSCX.mzML	160331_DK_AUT01-DN03_SmallIntestine_Tue39L243_8_DDA_1_400-1000mz_msms19_postSCX.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class II
PXD019643-Sample-461	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN03	1	organism part	run 676	proteomic profiling by mass spectrometry	data-dependent acquisition	160331_DK_AUT01-DN03_SmallIntestine_Tue39L243_8_DDA_2_400-1000mz_msms20_postSCX.mzML	160331_DK_AUT01-DN03_SmallIntestine_Tue39L243_8_DDA_2_400-1000mz_msms20_postSCX.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class II
PXD019643-Sample-461	Homo sapiens	small intestine	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN03	1	organism part	run 677	proteomic profiling by mass spectrometry	data-dependent acquisition	160331_DK_AUT01-DN03_SmallIntestine_Tue39L243_8_DDA_3_400-1000mz_msms21_postSCX.mzML	160331_DK_AUT01-DN03_SmallIntestine_Tue39L243_8_DDA_3_400-1000mz_msms21_postSCX.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	small intestine	Human leukocyte antigen class II
PXD019643-Sample-462	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN03	1	organism part	run 678	proteomic profiling by mass spectrometry	data-dependent acquisition	160331_DK_AUT01-DN03_Thyroid_Tue39L243_8_DDA_1_400-1000mz_msms31_postSCX.mzML	160331_DK_AUT01-DN03_Thyroid_Tue39L243_8_DDA_1_400-1000mz_msms31_postSCX.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class II
PXD019643-Sample-462	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN03	1	organism part	run 679	proteomic profiling by mass spectrometry	data-dependent acquisition	160331_DK_AUT01-DN03_Thyroid_Tue39L243_8_DDA_2_400-1000mz_msms32_postSCX.mzML	160331_DK_AUT01-DN03_Thyroid_Tue39L243_8_DDA_2_400-1000mz_msms32_postSCX.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class II
PXD019643-Sample-462	Homo sapiens	thyroid	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN03	1	organism part	run 680	proteomic profiling by mass spectrometry	data-dependent acquisition	160331_DK_AUT01-DN03_Thyroid_Tue39L243_8_DDA_3_400-1000mz_msms33_postSCX.mzML	160331_DK_AUT01-DN03_Thyroid_Tue39L243_8_DDA_3_400-1000mz_msms33_postSCX.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	thyroid	Human leukocyte antigen class II
PXD019643-Sample-464	Homo sapiens	heart	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN15	1	organism part	run 681	proteomic profiling by mass spectrometry	data-dependent acquisition	170810_AM_AUT01-DN15_Heart_Tue39L243_10_DDA_1_400-1000mz_msms31_standard.mzML	170810_AM_AUT01-DN15_Heart_Tue39L243_10_DDA_1_400-1000mz_msms31_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	heart	Human leukocyte antigen class II
PXD019643-Sample-464	Homo sapiens	heart	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN15	1	organism part	run 682	proteomic profiling by mass spectrometry	data-dependent acquisition	170810_AM_AUT01-DN15_Heart_Tue39L243_10_DDA_2_400-1000mz_msms32_standard.mzML	170810_AM_AUT01-DN15_Heart_Tue39L243_10_DDA_2_400-1000mz_msms32_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	heart	Human leukocyte antigen class II
PXD019643-Sample-464	Homo sapiens	heart	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN15	1	organism part	run 683	proteomic profiling by mass spectrometry	data-dependent acquisition	170810_AM_AUT01-DN15_Heart_Tue39L243_10_DDA_3_400-1000mz_msms33_standard.mzML	170810_AM_AUT01-DN15_Heart_Tue39L243_10_DDA_3_400-1000mz_msms33_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	heart	Human leukocyte antigen class II
PXD019643-Sample-469	Homo sapiens	prostate	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN08	1	organism part	run 684	proteomic profiling by mass spectrometry	data-dependent acquisition	170915_AM_AUT01-DN08_Prostate_Tue39L243_8_DDA_1_400-1000mz_msms19_standard.mzML	170915_AM_AUT01-DN08_Prostate_Tue39L243_8_DDA_1_400-1000mz_msms19_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	prostate	Human leukocyte antigen class II
PXD019643-Sample-469	Homo sapiens	prostate	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN08	1	organism part	run 685	proteomic profiling by mass spectrometry	data-dependent acquisition	170915_AM_AUT01-DN08_Prostate_Tue39L243_8_DDA_2_400-1000mz_msms20_standard.mzML	170915_AM_AUT01-DN08_Prostate_Tue39L243_8_DDA_2_400-1000mz_msms20_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	prostate	Human leukocyte antigen class II
PXD019643-Sample-469	Homo sapiens	prostate	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN08	1	organism part	run 686	proteomic profiling by mass spectrometry	data-dependent acquisition	170915_AM_AUT01-DN08_Prostate_Tue39L243_8_DDA_3_400-1000mz_msms21_standard.mzML	170915_AM_AUT01-DN08_Prostate_Tue39L243_8_DDA_3_400-1000mz_msms21_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	prostate	Human leukocyte antigen class II
PXD019643-Sample-471	Homo sapiens	aorta	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN06	1	organism part	run 687	proteomic profiling by mass spectrometry	data-dependent acquisition	161201_AM_AUT01-DN06_Aorta_Tue39L243_10_DDA_1_400-1000mz_msms8_standard.mzML	161201_AM_AUT01-DN06_Aorta_Tue39L243_10_DDA_1_400-1000mz_msms8_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	aorta	Human leukocyte antigen class II
PXD019643-Sample-471	Homo sapiens	aorta	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN06	1	organism part	run 688	proteomic profiling by mass spectrometry	data-dependent acquisition	161201_AM_AUT01-DN06_Aorta_Tue39L243_10_DDA_2_400-1000mz_msms9_standard.mzML	161201_AM_AUT01-DN06_Aorta_Tue39L243_10_DDA_2_400-1000mz_msms9_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	aorta	Human leukocyte antigen class II
PXD019643-Sample-471	Homo sapiens	aorta	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN06	1	organism part	run 689	proteomic profiling by mass spectrometry	data-dependent acquisition	161201_AM_AUT01-DN06_Aorta_Tue39L243_10_DDA_3_400-1000mz_msms10_standard.mzML	161201_AM_AUT01-DN06_Aorta_Tue39L243_10_DDA_3_400-1000mz_msms10_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	aorta	Human leukocyte antigen class II
PXD019643-Sample-473	Homo sapiens	uterus	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN12	1	organism part	run 690	proteomic profiling by mass spectrometry	data-dependent acquisition	170722_AM_AUT01-DN12_Uterus_Tue39L243_10_DDA_1_400-1000mz_msms7_standard.mzML	170722_AM_AUT01-DN12_Uterus_Tue39L243_10_DDA_1_400-1000mz_msms7_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	uterus	Human leukocyte antigen class II
PXD019643-Sample-473	Homo sapiens	uterus	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN12	1	organism part	run 691	proteomic profiling by mass spectrometry	data-dependent acquisition	170722_AM_AUT01-DN12_Uterus_Tue39L243_10_DDA_2_400-1000mz_msms8_standard.mzML	170722_AM_AUT01-DN12_Uterus_Tue39L243_10_DDA_2_400-1000mz_msms8_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	uterus	Human leukocyte antigen class II
PXD019643-Sample-473	Homo sapiens	uterus	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN12	1	organism part	run 692	proteomic profiling by mass spectrometry	data-dependent acquisition	170722_AM_AUT01-DN12_Uterus_Tue39L243_10_DDA_3_400-1000mz_msms9_standard.mzML	170722_AM_AUT01-DN12_Uterus_Tue39L243_10_DDA_3_400-1000mz_msms9_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	uterus	Human leukocyte antigen class II
PXD019643-Sample-476	Homo sapiens	lung	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN02	1	organism part	run 693	proteomic profiling by mass spectrometry	data-dependent acquisition	160316_DK_AUT01-DN02_Lung_Tue39L243_8_DDA_1_400-1000mz_msms1_standard.mzML	160316_DK_AUT01-DN02_Lung_Tue39L243_8_DDA_1_400-1000mz_msms1_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	lung	Human leukocyte antigen class II
PXD019643-Sample-476	Homo sapiens	lung	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN02	1	organism part	run 694	proteomic profiling by mass spectrometry	data-dependent acquisition	160316_DK_AUT01-DN02_Lung_Tue39L243_8_DDA_2_400-1000mz_msms2_standard.mzML	160316_DK_AUT01-DN02_Lung_Tue39L243_8_DDA_2_400-1000mz_msms2_standard.mzML	2	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	lung	Human leukocyte antigen class II
PXD019643-Sample-476	Homo sapiens	lung	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN02	1	organism part	run 695	proteomic profiling by mass spectrometry	data-dependent acquisition	160316_DK_AUT01-DN02_Lung_Tue39L243_8_DDA_3_400-1000mz_msms3_standard.mzML	160316_DK_AUT01-DN02_Lung_Tue39L243_8_DDA_3_400-1000mz_msms3_standard.mzML	3	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	lung	Human leukocyte antigen class II
PXD019643-Sample-478	Homo sapiens	cerebellum	not available	not available	Human leukocyte antigen class II	not available	not applicable	not available	AUT01-DN02	1	organism part	run 696	proteomic profiling by mass spectrometry	data-dependent acquisition	160316_DK_AUT01-DN02_Cerebellum_Tue39L243_8_DDA_1_400-1000mz_msms37_standard.mzML	160316_DK_AUT01-DN02_Cerebellum_Tue39L243_8_DDA_1_400-1000mz_msms37_standard.mzML	1	1	AC=MS:1002038;NT=label free sample	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Oxidation;MT=Variable;TA=M;AC=Unimod:35	NT=Carbamidomethyl;TA=C;MT=fixed;AC=UNIMOD:4	AC=MS:1001956;NT=Unspecific cleavage	NT=HCD;AC=PRIDE:0000590	30% NCE	5 ppm	0.02 Da	cerebellum	Human leukocyte antigen class II
